"","Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
"1869",1869,20,6,64,6762,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2007,2007,"Gable","CompShg",15,15,4,530,"Gd","TA","PConc",2,3,2,1,902,6,0,380,1282,"GasA","Ex","Y",1,1290,880,108,1290,1,0,2,0,2,1,2,6,1,1,2,2,2007,2,2,662,3,3,"Y",168,0,0,0,0,0,5,5,6,0,5,2009,5,"Normal",200000
"1870",1870,20,6,95,10324,"Pave",1,"IR1","Lvl",1,"Corner","Gtl","CollgCr","Norm","Norm","1Fam","1Story",8,5,2008,2008,"Gable","CompShg",15,15,2,140,"Gd","TA","PConc",2,3,2,1,872,6,0,382,1254,"GasA","Ex","Y",1,1254,713,80,1254,1,0,2,0,2,1,2,5,1,0,6,2,2008,2,3,810,3,3,"Y",168,92,0,0,0,0,5,5,6,0,3,2009,4,"Normal",221800
"1871",1871,20,6,78,11645,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",8,5,2005,2006,"Gable","CompShg",15,15,5,76,"Gd","TA","PConc",1,3,1,1,24,6,0,1474,1498,"GasA","Ex","Y",1,1498,709,1064,1498,0,0,2,0,3,1,2,7,1,1,2,2,2005,1,3,844,3,3,"Y",144,98,0,0,0,0,5,5,6,0,3,2009,4,"Normal",237000
"1872",1872,60,6,79,11646,"Pave",1,"IR1","Lvl",1,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",6,5,2005,2006,"Gable","CompShg",15,15,4,176,"Gd","TA","PConc",2,3,2,6,254,6,0,704,704,"GasA","Ex","Y",1,704,718,392,1422,0,0,2,1,3,1,2,7,1,1,2,2,2005,1,2,440,3,3,"Y",36,28,0,0,0,0,5,5,6,0,7,2009,4,"Normal",173000
"1873",1873,60,6,80,16698,"Pave",2,"IR1","HLS",1,"CulDSac","Mod","ClearCr","Norm","Norm","1Fam","2Story",7,5,1992,1993,"Gable","CompShg",15,15,4,160,"Gd","TA","PConc",2,3,2,1,800,6,0,649,1449,"GasA","Gd","Y",1,944,815,108,1759,1,0,2,1,3,1,2,7,1,1,3,2,1992,3,2,525,3,3,"Y",150,193,0,0,0,0,5,5,6,0,6,2009,4,"Normal",233500
"1874",1874,20,6,65,9757,"Pave",1,"Reg","Low",1,"Inside","Mod","CollgCr","Norm","Norm","1Fam","1Story",5,7,1994,1994,"Gable","CompShg",15,15,4,289,"TA","Gd","PConc",3,3,4,2,755,6,0,235,990,"GasA","Ex","Y",1,990,828,53,990,1,0,1,0,3,1,3,5,1,0,6,2,1995,2,1,440,3,3,"Y",66,0,0,0,92,0,5,5,6,0,10,2009,5,"Normal",143000
"1875",1875,20,6,65,14753,"Pave",1,"IR2","Low",1,"Inside","Gtl","CollgCr","PosN","Norm","1Fam","1Story",7,5,1998,1998,"Gable","CompShg",15,15,4,296,"TA","TA","PConc",2,3,3,1,950,6,0,513,1463,"GasA","Ex","Y",1,1463,845,80,1463,1,0,2,0,3,1,3,5,1,0,6,2,1998,1,2,539,3,3,"Y",0,81,0,0,0,0,5,1,6,0,12,2009,9,"Normal",207000
"1876",1876,60,6,70,8750,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",6,5,1998,1998,"Gable","CompShg",15,15,2,120,"TA","TA","PConc",2,3,4,1,606,6,0,322,928,"GasA","Ex","Y",1,928,844,360,1772,1,0,2,1,3,1,3,7,1,1,3,2,1998,2,2,492,3,3,"Y",150,96,0,0,0,0,5,5,6,0,4,2009,8,"Normal",200000
"1877",1877,20,6,65,10739,"Pave",1,"IR1","Lvl",1,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2002,2001,"Gable","CompShg",15,15,2,68,"Gd","TA","PConc",2,3,4,1,1259,6,0,172,1431,"GasA","Ex","Y",1,1444,788,156,1444,1,0,2,0,3,1,2,6,1,0,6,2,2002,2,2,577,3,3,"Y",144,40,0,0,0,0,5,5,6,0,4,2009,5,"Normal",203000
"1878",1878,20,6,75,11166,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2001,2001,"Gable","CompShg",15,15,2,180,"Gd","TA","PConc",2,3,3,1,24,6,0,1468,1492,"GasA","Ex","Y",1,1492,959,205,1492,0,0,2,0,3,1,2,6,1,1,3,2,2001,2,2,608,3,3,"Y",0,114,0,0,168,0,5,5,6,0,7,2009,4,"Family",201000
"1879",1879,20,6,34,16269,"Pave",2,"IR1","Lvl",1,"CulDSac","Gtl","CollgCr","Norm","Norm","1Fam","1Story",5,5,1978,1978,"Gable","CompShg",9,9,2,76,"TA","TA","BrkTil",2,3,2,1,625,6,0,282,907,"GasA","TA","Y",1,907,454,234,907,0,0,1,0,3,1,3,5,1,0,6,2,1978,3,1,343,3,3,"Y",72,0,0,0,0,0,5,2,6,0,7,2009,5,"Normal",140000
"1880",1880,20,6,76,6950,"Pave",1,"IR1","Lvl",1,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",5,7,1979,1979,"Gable","CompShg",7,7,2,40,"TA","TA","CBlock",3,3,4,2,710,3,72,132,914,"GasA","TA","Y",1,914,1216,80,914,1,0,1,0,2,1,3,5,1,0,6,2,1979,3,2,444,3,3,"Y",0,0,0,0,0,0,5,5,6,0,10,2009,4,"Normal",134900
"1881",1881,20,6,90,11664,"Pave",2,"Reg","Lvl",1,"Corner","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2002,2002,"Hip","CompShg",15,15,4,176,"Gd","TA","PConc",2,3,2,1,1234,6,0,335,1569,"GasA","Ex","Y",1,1611,505,392,1611,1,0,2,0,3,1,2,6,1,0,6,2,2002,2,3,1231,3,3,"Y",262,93,0,0,0,0,5,5,6,0,9,2009,4,"Normal",250000
"1882",1882,60,6,118,12334,"Pave",2,"IR1","Lvl",1,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",8,5,2003,2003,"Gable","CompShg",15,15,2,198,"Gd","TA","PConc",2,3,2,6,1513,6,0,1068,1068,"GasA","Ex","Y",1,1068,1116,436,2184,0,0,2,1,4,1,2,8,1,1,2,4,2003,2,2,570,3,3,"Y",192,132,0,0,0,0,5,5,6,0,6,2009,6,"Normal",254750
"1883",1883,60,6,70,8749,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2002,2002,"Gable","CompShg",15,15,4,148,"Gd","TA","PConc",2,3,4,6,1036,6,0,840,840,"GasA","Ex","Y",1,840,885,420,1725,0,0,2,1,3,1,2,6,1,0,6,2,2002,2,2,550,3,3,"Y",0,48,0,0,0,0,5,5,6,0,11,2009,2,"Normal",198500
"1884",1884,60,6,71,11250,"Pave",1,"Reg","Lvl",1,"Corner","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2001,2001,"Gable","CompShg",15,15,4,300,"Gd","TA","PConc",2,3,4,6,216,6,0,944,944,"GasA","Ex","Y",1,944,926,420,1870,0,0,2,1,3,1,2,6,1,0,6,2,2001,2,2,608,3,3,"Y",256,43,0,0,0,0,5,5,6,0,5,2009,4,"Normal",211000
"1885",1885,20,6,90,15750,"Pave",2,"Reg","Lvl",1,"FR3","Gtl","CollgCr","Feedr","Norm","1Fam","1Story",8,5,1999,2000,"Gable","CompShg",15,15,2,260,"Gd","TA","PConc",2,3,1,1,1246,6,0,216,1462,"GasA","Ex","Y",1,1513,574,450,1513,1,0,2,0,2,1,2,5,1,1,3,2,1999,1,2,521,3,3,"Y",135,34,0,0,0,0,5,5,6,0,6,2009,4,"Normal",220000
"1886",1886,20,6,65,12782,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",8,5,2002,2003,"Hip","CompShg",7,7,2,164,"Gd","TA","PConc",1,3,1,1,1360,6,0,462,1822,"GasA","Ex","Y",1,1828,656,259,1828,1,0,2,0,3,1,2,7,1,1,2,2,2002,1,2,523,3,3,"Y",194,144,0,0,0,0,5,5,6,0,6,2009,6,"Normal",279500
"1887",1887,20,6,70,8750,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,1997,1998,"Gable","CompShg",15,15,2,209,"Gd","TA","PConc",2,3,2,1,1111,6,0,306,1417,"GasA","Ex","Y",1,1417,896,392,1417,1,0,2,0,3,1,2,7,1,1,3,2,1997,3,2,511,3,3,"Y",60,0,0,0,117,0,5,5,6,0,8,2009,4,"Normal",210000
"1888",1888,20,6,85,10200,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",8,5,2007,2007,"Gable","CompShg",15,15,2,180,"Gd","TA","PConc",2,3,2,1,1478,6,0,100,1578,"GasA","Ex","Y",1,1602,1106,120,1602,1,0,2,0,3,1,2,7,1,1,2,2,2007,2,3,810,3,3,"Y",0,48,0,0,195,0,5,5,6,0,1,2009,9,"Normal",293200
"1889",1889,60,6,85,11069,"Pave",2,"Reg","Lvl",1,"Corner","Gtl","CollgCr","Norm","Norm","1Fam","2Story",6,5,2007,2007,"Gable","CompShg",15,15,4,150,"Gd","TA","PConc",2,3,4,6,1302,6,0,608,608,"GasA","Ex","Y",1,608,788,360,1396,0,0,2,1,3,1,2,6,1,1,2,4,2007,1,2,440,3,3,"Y",100,36,0,0,0,0,5,5,6,0,7,2009,4,"Normal",170000
"1890",1890,20,6,80,10682,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",4,6,1960,1971,"Gable","CompShg",7,7,4,268,"TA","TA","CBlock",3,3,4,1,399,6,0,615,1014,"GasA","TA","Y",1,1149,1198,515,1149,1,0,1,0,3,1,3,7,2,0,6,1,1968,1,1,544,3,3,"Y",0,240,0,0,0,0,5,2,6,0,7,2009,5,"Normal",127000
"1891",1891,180,8,35,3675,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","Edwards","Norm","Norm","TwnhsE","SFoyer",6,5,2005,2006,"Gable","CompShg",15,15,2,80,"TA","TA","Wood",2,3,1,1,547,6,0,210,547,"GasA","Gd","Y",1,1072,730,515,1072,1,0,1,0,2,1,3,5,1,0,6,3,2005,1,2,525,3,3,"Y",0,28,0,0,0,0,5,5,6,0,4,2009,5,"Normal",145500
"1892",1892,20,6,64,6410,"Pave",1,"Reg","HLS",1,"Inside","Mod","Edwards","Norm","Norm","1Fam","1Story",4,5,1959,1959,"Gable","CompShg",1,1,4,274,"TA","TA","CBlock",3,3,4,5,332,4,243,301,876,"GasA","TA","Y",2,876,992,479,876,0,0,1,0,3,1,3,5,1,0,6,6,1959,3,1,320,3,3,"Y",0,0,0,0,0,0,5,2,6,0,3,2009,5,"Normal",85000
"1893",1893,20,6,70,11767,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",5,5,1950,1950,"Gable","CompShg",9,9,4,285,"TA","TA","CBlock",4,3,3,4,1078,6,0,858,1078,"GasA","TA","Y",2,1368,846,572,1368,1,0,1,0,3,1,3,6,2,0,6,2,1950,2,1,195,3,3,"Y",0,41,211,0,0,0,5,5,4,900,6,2009,7,"Normal",120000
"1894",1894,90,6,65,10926,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","Edwards","Norm","Norm","Duplex","1Story",5,5,1959,1959,"Hip","CompShg",15,15,2,74,"TA","TA","CBlock",3,3,4,6,1024,6,0,1678,1678,"GasA","TA","Y",1,1678,752,80,1678,0,0,2,0,6,2,3,10,1,0,6,7,1956,4,0,0,6,6,"Y",0,0,0,0,0,0,5,5,6,0,8,2009,4,"Normal",119900
"1895",1895,20,6,70,11767,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",5,5,1956,1956,"Hip","CompShg",7,7,2,259,"TA","TA","CBlock",3,3,4,4,546,6,0,604,1150,"GasA","Ex","Y",1,1560,1004,431,1560,0,0,1,0,2,1,3,7,2,1,3,2,1956,3,1,313,3,3,"Y",0,0,0,0,0,0,5,5,6,0,5,2009,4,"Normal",103500
"1896",1896,50,6,45,8212,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","Edwards","Norm","Norm","1Fam","1.5Fin",5,6,1941,1950,"Gable","CompShg",16,16,4,479,"TA","TA","CBlock",3,3,4,4,626,6,0,94,720,"GasA","Ex","Y",1,854,444,205,1298,0,0,1,0,3,1,3,6,1,2,2,6,1940,3,1,256,3,3,"Y",84,0,0,0,0,0,5,5,6,0,9,2009,4,"Normal",122000
"1897",1897,50,5,70,6300,"Pave",2,"Reg","Lvl",1,"Corner","Gtl","SWISU","Norm","Norm","1Fam","1.5Fin",5,4,1938,1950,"Gable","CompShg",9,9,2,88,"TA","TA","PConc",3,4,4,5,832,6,0,726,832,"GasA","TA","Y",1,832,436,572,1268,0,0,1,1,3,1,3,7,1,2,2,3,1938,3,1,250,3,3,"Y",0,0,55,0,0,0,5,5,6,0,7,2009,4,"Abnorml",160000
"1898",1898,70,6,43,5707,"Pave",1,"Reg","Bnk",1,"Inside","Gtl","SWISU","Feedr","Norm","1Fam","2Story",6,6,1935,1950,"Gable","CompShg",16,16,4,28,"TA","TA","BrkTil",3,3,4,6,704,6,0,583,583,"GasA","Gd","Y",3,647,595,360,1242,0,0,1,1,3,1,3,6,1,1,2,6,1926,3,1,180,4,3,"Y",329,96,0,0,0,0,5,5,6,0,3,2009,4,"Normal",105000
"1899",1899,30,6,64,8574,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","Crawfor","Norm","Norm","1Fam","1Story",6,8,1916,2000,"Gable","CompShg",14,14,4,296,"Gd","TA","BrkTil",3,3,4,6,872,6,0,816,816,"GasA","Ex","Y",1,1232,546,108,1232,0,0,1,0,3,1,2,6,1,1,2,6,1916,3,2,440,3,3,"Y",0,0,180,0,0,0,5,5,6,0,10,2009,10,"Normal",147500
"1900",1900,70,6,53,7155,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","Crawfor","Norm","Norm","1Fam","2Story",7,8,1918,1990,"Gambrel","CompShg",16,16,4,254,"TA","TA","BrkTil",3,4,3,6,772,6,0,600,600,"GasA","Ex","Y",1,628,600,80,1228,0,0,1,0,3,1,3,6,1,1,2,6,1918,3,1,215,4,3,"Y",0,113,0,0,195,0,5,2,6,0,5,2009,5,"Normal",137000
"1901",1901,50,6,60,13680,"Pave",1,"Reg","HLS",1,"Inside","Mod","Crawfor","Norm","Norm","1Fam","1.5Fin",5,6,1940,1950,"Gable","CompShg",16,16,4,261,"TA","TA","CBlock",3,3,4,2,728,6,0,112,840,"GasA","Ex","Y",1,840,727,572,1567,1,0,1,1,2,1,3,6,3,2,3,6,1961,3,2,440,3,3,"Y",0,21,150,0,0,0,5,1,6,0,2,2009,5,"Normal",205000
"1902",1902,20,6,80,14680,"Pave",1,"IR1","HLS",1,"Inside","Gtl","Crawfor","Norm","Norm","1Fam","1Story",5,4,1960,1960,"Gable","CompShg",9,9,4,24,"TA","TA","CBlock",3,3,4,4,793,6,0,480,1273,"GasA","Ex","Y",1,1273,1479,120,1273,0,0,1,0,2,1,3,5,1,0,6,2,1960,3,1,307,3,3,"Y",483,0,0,0,115,0,5,2,6,0,6,2009,4,"Normal",155000
"1903",1903,90,6,52,8145,"Pave",2,"IR1","HLS",1,"Corner","Gtl","Crawfor","Norm","Norm","Duplex","2.5Unf",7,6,1940,1950,"Gable","CompShg",16,16,4,14,"TA","TA","BrkTil",3,3,4,5,246,6,0,674,920,"GasA","Ex","Y",1,1240,1240,156,2480,0,0,2,1,5,2,3,13,1,2,2,6,1940,3,2,400,3,3,"Y",0,0,57,0,0,0,5,5,6,0,7,2009,4,"Normal",205000
"1904",1904,20,6,70,9100,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","Crawfor","Feedr","Norm","1Fam","1Story",5,6,1954,1954,"Gable","CompShg",4,4,4,279,"TA","Gd","BrkTil",3,3,3,4,154,2,694,264,1112,"GasA","Ex","Y",1,1112,976,392,1112,1,0,1,0,2,1,3,6,1,1,2,2,1954,3,1,390,3,3,"Y",0,0,0,0,0,0,5,2,6,0,10,2009,4,"Family",144800
"1905",1905,20,6,90,13339,"Pave",1,"IR1","Lvl",1,"Inside","Gtl","Crawfor","Norm","Norm","1Fam","1Story",6,6,1960,1960,"Gable","CompShg",7,11,5,132,"TA","TA","CBlock",3,3,4,5,65,3,875,621,1561,"GasA","TA","Y",1,1561,224,156,1561,1,0,2,0,3,1,3,6,1,1,2,2,1960,1,2,463,3,3,"Y",0,148,0,0,120,0,5,5,6,0,5,2009,4,"Normal",193000
"1906",1906,50,6,78,15600,"Pave",1,"Reg","Bnk",1,"Inside","Gtl","Crawfor","Norm","Norm","1Fam","1.5Fin",5,7,1949,2005,"Gable","CompShg",3,15,4,197,"TA","TA","BrkTil",3,3,4,3,312,4,507,248,1067,"GasW","Fa","N",1,986,537,420,1523,1,0,2,0,3,1,4,7,6,1,3,2,1949,3,1,295,3,3,"Y",0,0,81,0,0,0,5,5,6,0,10,2009,4,"Normal",158000
"1907",1907,20,6,100,17500,"Pave",1,"Reg","Bnk",1,"Corner","Mod","Crawfor","PosA","Norm","1Fam","1Story",6,5,1954,1954,"Gable","CompShg",7,7,5,420,"TA","TA","PConc",3,3,2,5,784,3,435,91,1310,"GasA","Ex","Y",1,1906,878,515,1906,1,0,1,1,3,1,3,6,1,2,2,3,1954,3,2,576,3,3,"Y",0,201,0,0,0,0,5,5,6,0,1,2009,5,"Normal",224000
"1908",1908,160,8,24,1733,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","Blueste","Norm","Norm","Twnhs","2Story",6,6,1980,1980,"Gable","CompShg",9,9,4,279,"TA","TA","CBlock",3,3,4,6,1116,6,0,516,516,"GasA","TA","Y",1,516,516,420,1032,0,0,1,0,2,1,3,5,1,1,3,6,1980,3,2,452,3,3,"Y",279,0,0,0,0,0,5,1,6,0,5,2009,6,"Normal",115000
"1909",1909,160,8,24,1488,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","Blueste","Norm","Norm","TwnhsE","2Story",6,6,1980,1992,"Gable","CompShg",9,9,4,405,"TA","Gd","CBlock",2,3,3,2,471,6,0,90,561,"GasA","TA","Y",1,561,668,140,1229,1,0,1,1,2,1,2,5,1,1,3,2,1980,1,2,462,3,3,"Y",176,0,0,0,0,0,5,1,6,0,10,2009,4,"Normal",137000
"1910",1910,160,8,24,1612,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","Blueste","Norm","Norm","Twnhs","2Story",6,6,1980,1980,"Gable","CompShg",9,9,4,230,"TA","TA","CBlock",2,3,4,6,1033,6,0,561,561,"GasA","TA","Y",1,561,668,120,1229,0,0,1,1,2,1,3,5,1,1,3,2,1980,1,2,462,3,3,"Y",154,0,0,0,0,0,5,2,6,0,7,2009,4,"Normal",121000
"1911",1911,80,6,51,13607,"Pave",2,"IR1","Lvl",1,"Inside","Gtl","Crawfor","Norm","Norm","1Fam","SLvl",6,6,1986,1986,"Gable","CompShg",15,15,2,242,"TA","Gd","CBlock",3,3,4,2,454,6,0,118,572,"GasA","Gd","Y",1,1182,800,473,1982,1,0,2,1,3,1,3,6,1,1,3,4,1986,1,2,501,3,3,"Y",400,112,0,0,0,0,5,5,4,1500,4,2009,4,"Normal",208000
"1912",1912,20,6,80,17597,"Pave",1,"Reg","Bnk",1,"Inside","Gtl","Crawfor","Norm","Norm","1Fam","1Story",7,9,1971,2009,"Hip","CompShg",4,4,4,161,"Gd","Gd","CBlock",2,3,4,1,803,2,419,581,1803,"GasA","TA","Y",1,2365,989,479,2365,1,0,2,0,3,1,1,7,2,2,2,2,1971,1,2,551,3,3,"Y",200,144,0,0,0,0,5,1,6,0,7,2009,2,"Normal",315000
"1913",1913,70,8,50,8660,"Pave",1,"Reg","Bnk",1,"Inside","Gtl","IDOTRR","Norm","Norm","1Fam","2Story",5,6,1900,1993,"Gambrel","CompShg",1,1,4,80,"TA","TA","BrkTil",3,3,4,6,1572,6,0,760,760,"GasA","Ex","N",1,928,928,312,2168,0,0,2,0,5,1,2,11,1,0,6,6,1998,3,2,576,3,3,"Y",467,160,78,0,0,0,5,5,6,0,12,2009,5,"Normal",123000
"1914",1914,30,6,60,10200,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","IDOTRR","Norm","Norm","1Fam","1Story",4,6,1925,1950,"Gable","CompShg",9,9,4,296,"TA","TA","BrkTil",3,3,4,6,1230,6,0,572,572,"GasA","Fa","N",4,572,677,205,572,0,0,1,0,2,1,3,4,1,0,6,6,1940,3,1,200,3,3,"N",0,0,72,0,0,0,5,5,6,0,5,2009,9,"Normal",75000
"1915",1915,120,8,44,3843,"Pave",2,"IR1","HLS",1,"Inside","Mod","Crawfor","Norm","Norm","TwnhsE","1Story",8,5,2007,2008,"Hip","CompShg",6,7,5,174,"Ex","TA","PConc",1,3,1,1,1476,6,0,120,1596,"GasA","Ex","Y",1,1648,662,481,1648,1,1,2,0,2,1,1,5,1,1,2,2,2007,1,2,482,3,3,"Y",162,53,0,153,0,0,5,5,6,0,6,2009,4,"Partial",230000
"1916",1916,30,6,109,21780,"Grvl",1,"Reg","Lvl",1,"Inside","Gtl","IDOTRR","Norm","Norm","1Fam","1Story",2,4,1910,1950,"Gable","CompShg",16,16,4,144,"Fa","Fa","CBlock",6,6,5,7,1188,7,0,768,715,"GasA","TA","N",2,810,649,120,810,0,0,1,0,1,1,3,4,2,0,6,6,1975,3,1,280,3,3,"N",119,24,0,0,0,0,5,5,6,0,3,2009,9,"Normal",57625
"1917",1917,60,6,75,10125,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","Mitchel","Norm","Norm","1Fam","2Story",8,5,2000,2001,"Gable","CompShg",6,11,4,406,"Gd","TA","PConc",2,3,4,2,445,3,250,412,1107,"GasA","Ex","Y",1,1040,1012,80,2052,0,0,2,1,3,1,2,7,1,1,3,4,2000,1,3,642,3,3,"Y",210,91,0,0,0,0,5,5,6,0,5,2009,9,"Normal",251000
"1918",1918,85,6,75,9750,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","Mitchel","Norm","Norm","1Fam","SFoyer",6,6,1977,1977,"Gable","CompShg",11,11,4,375,"TA","TA","CBlock",3,3,2,2,767,6,0,135,902,"GasA","Ex","Y",1,926,1619,513,926,1,0,1,0,2,1,3,5,1,1,3,2,1977,3,1,351,3,3,"Y",319,0,0,0,0,0,5,2,6,0,4,2009,4,"Normal",156450
"1919",1919,85,6,72,9360,"Pave",1,"Reg","Bnk",1,"Inside","Gtl","Mitchel","Norm","Norm","1Fam","SFoyer",6,7,1977,1977,"Gable","CompShg",11,11,4,120,"TA","TA","CBlock",2,3,2,1,841,5,116,912,957,"GasA","TA","Y",1,1287,842,120,1287,1,0,1,1,2,1,3,5,1,2,4,2,1977,2,2,541,3,3,"Y",302,39,0,0,120,0,5,3,6,0,11,2009,4,"Normal",173000
"1920",1920,20,6,82,11070,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","Mitchel","Norm","Norm","1Fam","1Story",5,5,1991,1991,"Gable","CompShg",7,7,4,44,"TA","TA","PConc",2,3,4,3,55,6,0,1527,1582,"GasA","TA","Y",1,1595,872,572,1595,1,0,2,0,2,1,3,5,1,0,6,6,1991,3,2,672,3,3,"Y",0,0,0,0,0,0,5,5,6,0,4,2009,5,"Abnorml",152000
"1921",1921,20,6,113,13438,"Pave",2,"IR1","HLS",1,"Corner","Gtl","Timber","Norm","Norm","1Fam","1Story",9,5,2008,2008,"Gable","CompShg",6,11,5,246,"Ex","TA","CBlock",1,3,1,1,1758,6,0,432,2190,"GasA","Ex","Y",1,2036,601,80,2036,1,0,2,0,3,1,1,9,1,1,1,2,2008,1,3,780,3,3,"Y",90,154,0,0,0,0,5,5,6,0,7,2009,9,"Normal",410000
"1922",1922,20,6,79,14463,"Pave",2,"IR1","HLS",1,"Corner","Gtl","Timber","Norm","Norm","1Fam","1Story",9,5,2008,2008,"Gable","CompShg",6,16,2,406,"Ex","TA","PConc",1,3,1,1,1115,6,0,526,1641,"GasA","Ex","Y",1,1641,860,436,1641,1,0,2,0,3,1,1,7,1,0,6,2,2008,1,3,885,3,3,"Y",0,95,0,0,0,0,5,5,6,0,1,2009,4,"Normal",316500
"1923",1923,60,6,70,9839,"Pave",1,"IR1","Lvl",1,"CulDSac","Gtl","Timber","Norm","Norm","1Fam","2Story",6,8,1980,2006,"Gable","CompShg",9,9,4,135,"TA","Gd","PConc",2,3,4,2,462,6,0,250,712,"GasA","Ex","Y",1,1375,862,397,2237,0,0,2,1,3,1,2,7,1,1,3,4,1980,1,2,440,3,3,"Y",305,24,0,0,0,0,5,5,4,2500,2,2009,10,"Normal",204000
"1924",1924,80,6,125,14419,"Pave",2,"IR1","Lvl",1,"Corner","Gtl","Timber","Norm","Norm","1Fam","SLvl",7,5,1987,1989,"Hip","CompShg",11,11,2,310,"TA","TA","PConc",2,3,1,1,904,2,624,117,1645,"GasA","Ex","Y",1,1479,843,450,1479,2,0,2,1,3,1,2,7,2,1,4,2,1987,1,2,578,3,3,"Y",224,238,0,0,0,0,5,5,6,0,7,2009,4,"Normal",213500
"1925",1925,60,6,75,9157,"Pave",1,"IR1","Lvl",1,"Corner","Gtl","Timber","Norm","Norm","1Fam","2Story",7,5,2003,2003,"Gable","CompShg",15,15,4,350,"Gd","TA","PConc",2,3,4,6,477,6,0,912,912,"GasA","Ex","Y",1,1072,942,481,2014,0,0,2,1,3,1,2,9,1,0,6,2,2003,1,2,486,3,3,"Y",124,114,0,0,0,0,5,5,6,0,2,2009,4,"Abnorml",170000
"1926",1926,20,6,85,12633,"Pave",1,"IR1","HLS",1,"Inside","Gtl","Timber","Norm","Norm","1Fam","1Story",9,5,2007,2007,"Hip","CompShg",6,16,5,290,"Ex","TA","PConc",1,3,1,1,1640,6,0,338,1978,"GasA","Ex","Y",1,1978,976,479,1978,1,0,2,0,2,1,1,7,1,1,2,2,2007,1,3,920,3,3,"Y",308,52,0,0,0,0,5,5,6,0,5,2009,9,"Normal",425000
"1927",1927,20,6,75,12518,"Pave",2,"IR1","Lvl",1,"Inside","Gtl","Mitchel","Norm","Norm","1Fam","1Story",5,7,1968,1968,"Gable","CompShg",7,7,2,182,"TA","TA","CBlock",3,3,4,2,532,6,0,476,1008,"GasA","Gd","Y",1,1008,1296,234,1008,0,0,1,0,3,1,2,6,1,0,6,2,1968,3,1,384,3,3,"Y",144,0,0,0,0,0,5,2,6,0,4,2009,4,"Normal",139500
